Date,Price,Index
03/03/2020,520.3,S&P/FMDQ SBI
03/03/2020,146.39,AFEX ACI
03/03/2020,"26,255.11",NGX ASI
04/03/2020,306,USD/NGN
04/03/2020,515.01,S&P/FMDQ SBI
04/03/2020,141.55,AFEX ACI
04/03/2020,"26,415.54",NGX ASI
05/03/2020,306,USD/NGN
05/03/2020,513.57,S&P/FMDQ SBI
05/03/2020,"26,426.20",NGX ASI
06/03/2020,306,USD/NGN
06/03/2020,503.64,S&P/FMDQ SBI
06/03/2020,187.29,AFEX ACI
06/03/2020,"26,279.61",NGX ASI
07/03/2020,229.21,AFEX ACI
08/03/2020,233.24,AFEX ACI
09/03/2020,306,USD/NGN
09/03/2020,504.09,S&P/FMDQ SBI
09/03/2020,259.69,AFEX ACI
09/03/2020,"25,647.54",NGX ASI
10/03/2020,306,USD/NGN
10/03/2020,497.42,S&P/FMDQ SBI
10/03/2020,"24,388.66",NGX ASI
11/03/2020,305.9,USD/NGN
11/03/2020,486.13,S&P/FMDQ SBI
11/03/2020,259.69,AFEX ACI
11/03/2020,"23,572.75",NGX ASI
12/03/2020,305.95,USD/NGN
12/03/2020,451.69,S&P/FMDQ SBI
12/03/2020,304.32,AFEX ACI
12/03/2020,"22,695.88",NGX ASI
13/03/2020,306,USD/NGN
13/03/2020,452.09,S&P/FMDQ SBI
13/03/2020,"22,734.07",NGX ASI
16/03/2020,306,USD/NGN
16/03/2020,451.3,S&P/FMDQ SBI
16/03/2020,"22,705.19",NGX ASI
17/03/2020,305.95,USD/NGN
17/03/2020,462.68,S&P/FMDQ SBI
17/03/2020,"22,543.07",NGX ASI
18/03/2020,306,USD/NGN
18/03/2020,469.19,S&P/FMDQ SBI
18/03/2020,"22,789.64",NGX ASI
19/03/2020,306,USD/NGN
19/03/2020,469.15,S&P/FMDQ SBI
19/03/2020,"22,118.90",NGX ASI
20/03/2020,306,USD/NGN
20/03/2020,468.24,S&P/FMDQ SBI
20/03/2020,"22,198.43",NGX ASI
23/03/2020,372,USD/NGN
23/03/2020,461.08,S&P/FMDQ SBI
23/03/2020,"21,700.98",NGX ASI
24/03/2020,360,USD/NGN
24/03/2020,460.33,S&P/FMDQ SBI
24/03/2020,"21,741.16",NGX ASI
25/03/2020,360,USD/NGN
25/03/2020,460.48,S&P/FMDQ SBI
25/03/2020,"21,729.48",NGX ASI
26/03/2020,360,USD/NGN
26/03/2020,461.82,S&P/FMDQ SBI
26/03/2020,"21,757.47",NGX ASI
27/03/2020,360,USD/NGN
27/03/2020,462.22,S&P/FMDQ SBI
27/03/2020,"21,861.78",NGX ASI
30/03/2020,360,USD/NGN
30/03/2020,463.88,S&P/FMDQ SBI
30/03/2020,"21,330.79",NGX ASI
31/03/2020,360,USD/NGN
31/03/2020,465.67,S&P/FMDQ SBI
31/03/2020,"21,300.47",NGX ASI
01/04/2020,360,USD/NGN
01/04/2020,466.85,S&P/FMDQ SBI
01/04/2020,"21,100.54",NGX ASI
02/04/2020,360,USD/NGN
02/04/2020,466.99,S&P/FMDQ SBI
02/04/2020,150.14,AFEX ACI
02/04/2020,"21,121.20",NGX ASI
03/04/2020,360,USD/NGN
03/04/2020,470.98,S&P/FMDQ SBI
03/04/2020,144.07,AFEX ACI
03/04/2020,"21,094.62",NGX ASI
05/04/2020,148.6,AFEX ACI
06/04/2020,360,USD/NGN
06/04/2020,472.91,S&P/FMDQ SBI
06/04/2020,184.51,AFEX ACI
06/04/2020,"20,669.38",NGX ASI
07/04/2020,360,USD/NGN
07/04/2020,477.92,S&P/FMDQ SBI
07/04/2020,"20,925.19",NGX ASI
08/04/2020,360,USD/NGN
08/04/2020,482.72,S&P/FMDQ SBI
08/04/2020,236.22,AFEX ACI
08/04/2020,"21,073.26",NGX ASI
09/04/2020,360,USD/NGN
09/04/2020,483.37,S&P/FMDQ SBI
09/04/2020,259.69,AFEX ACI
09/04/2020,"21,384.03",NGX ASI
10/04/2020,360,USD/NGN
10/04/2020,483.54,S&P/FMDQ SBI
11/04/2020,259.69,AFEX ACI
12/04/2020,310.24,AFEX ACI
13/04/2020,360,USD/NGN
13/04/2020,484.03,S&P/FMDQ SBI
14/04/2020,360,USD/NGN
14/04/2020,484.17,S&P/FMDQ SBI
14/04/2020,"21,879.95",NGX ASI
15/04/2020,360,USD/NGN
15/04/2020,486.41,S&P/FMDQ SBI
15/04/2020,"22,539.94",NGX ASI
16/04/2020,360,USD/NGN
16/04/2020,487.69,S&P/FMDQ SBI
16/04/2020,"22,554.84",NGX ASI
17/04/2020,360,USD/NGN
17/04/2020,487.84,S&P/FMDQ SBI
17/04/2020,"22,921.59",NGX ASI
20/04/2020,360,USD/NGN
20/04/2020,488.21,S&P/FMDQ SBI
20/04/2020,"22,920.56",NGX ASI
21/04/2020,360,USD/NGN
21/04/2020,488.08,S&P/FMDQ SBI
21/04/2020,"22,629.92",NGX ASI
22/04/2020,360,USD/NGN
22/04/2020,487.84,S&P/FMDQ SBI
22/04/2020,"22,780.30",NGX ASI
23/04/2020,360,USD/NGN
23/04/2020,488.04,S&P/FMDQ SBI
23/04/2020,"22,470.79",NGX ASI
24/04/2020,360,USD/NGN
24/04/2020,492.12,S&P/FMDQ SBI
24/04/2020,"22,599.38",NGX ASI
27/04/2020,360,USD/NGN
27/04/2020,493.82,S&P/FMDQ SBI
27/04/2020,"22,616.28",NGX ASI
28/04/2020,360,USD/NGN
28/04/2020,497.62,S&P/FMDQ SBI
28/04/2020,"22,727.87",NGX ASI
29/04/2020,360,USD/NGN
29/04/2020,502.76,S&P/FMDQ SBI
29/04/2020,"22,868.40",NGX ASI
30/04/2020,360,USD/NGN
30/04/2020,506.59,S&P/FMDQ SBI
30/04/2020,"23,021.01",NGX ASI
01/05/2020,360,USD/NGN
01/05/2020,506.75,S&P/FMDQ SBI
02/05/2020,149.99,AFEX ACI
03/05/2020,138.49,AFEX ACI
04/05/2020,360,USD/NGN
04/05/2020,507.61,S&P/FMDQ SBI
04/05/2020,"23,089.86",NGX ASI
05/05/2020,360,USD/NGN
05/05/2020,508.47,S&P/FMDQ SBI
05/05/2020,158.72,AFEX ACI
05/05/2020,"23,809.31",NGX ASI
06/05/2020,360,USD/NGN
06/05/2020,508.61,S&P/FMDQ SBI
06/05/2020,163.42,AFEX ACI
06/05/2020,"24,143.37",NGX ASI
07/05/2020,360,USD/NGN
07/05/2020,504.68,S&P/FMDQ SBI
07/05/2020,"24,354.25",NGX ASI
08/05/2020,360,USD/NGN
08/05/2020,504.47,S&P/FMDQ SBI
08/05/2020,236.22,AFEX ACI
08/05/2020,"24,045.40",NGX ASI
10/05/2020,259.69,AFEX ACI
11/05/2020,360,USD/NGN
11/05/2020,505.05,S&P/FMDQ SBI
11/05/2020,259.69,AFEX ACI
11/05/2020,"23,950.83",NGX ASI
12/05/2020,360,USD/NGN
12/05/2020,504.66,S&P/FMDQ SBI
12/05/2020,"23,695.90",NGX ASI
13/05/2020,360,USD/NGN
13/05/2020,504.61,S&P/FMDQ SBI
13/05/2020,"23,709.44",NGX ASI
14/05/2020,360,USD/NGN
14/05/2020,504.49,S&P/FMDQ SBI
14/05/2020,"23,892.92",NGX ASI
15/05/2020,360,USD/NGN
15/05/2020,505.64,S&P/FMDQ SBI
15/05/2020,"23,871.33",NGX ASI
18/05/2020,360,USD/NGN
18/05/2020,506.42,S&P/FMDQ SBI
18/05/2020,"24,010.19",NGX ASI
19/05/2020,360,USD/NGN
19/05/2020,508.63,S&P/FMDQ SBI
19/05/2020,"24,202.87",NGX ASI
20/05/2020,360,USD/NGN
20/05/2020,508.77,S&P/FMDQ SBI
20/05/2020,"24,452.23",NGX ASI
21/05/2020,360,USD/NGN
21/05/2020,509.53,S&P/FMDQ SBI
21/05/2020,"24,758.39",NGX ASI
22/05/2020,360,USD/NGN
22/05/2020,509.52,S&P/FMDQ SBI
22/05/2020,"25,204.75",NGX ASI
25/05/2020,360,USD/NGN
25/05/2020,509.8,S&P/FMDQ SBI
26/05/2020,360,USD/NGN
26/05/2020,510.04,S&P/FMDQ SBI
27/05/2020,360,USD/NGN
27/05/2020,511.56,S&P/FMDQ SBI
27/05/2020,"25,221.29",NGX ASI
28/05/2020,360,USD/NGN
28/05/2020,513.01,S&P/FMDQ SBI
28/05/2020,"25,166.01",NGX ASI
29/05/2020,360,USD/NGN
29/05/2020,517.94,S&P/FMDQ SBI
29/05/2020,"25,267.82",NGX ASI
01/06/2020,360,USD/NGN
01/06/2020,518.2,S&P/FMDQ SBI
01/06/2020,152.41,AFEX ACI
01/06/2020,"25,321.29",NGX ASI
02/06/2020,360,USD/NGN
02/06/2020,519.57,S&P/FMDQ SBI
02/06/2020,149.25,AFEX ACI
02/06/2020,"25,383.43",NGX ASI
03/06/2020,360,USD/NGN
03/06/2020,520.01,S&P/FMDQ SBI
03/06/2020,145.39,AFEX ACI
03/06/2020,"25,407.96",NGX ASI
04/06/2020,360,USD/NGN
04/06/2020,518.89,S&P/FMDQ SBI
04/06/2020,136.5,AFEX ACI
04/06/2020,"25,312.05",NGX ASI
05/06/2020,360,USD/NGN
05/06/2020,521.1,S&P/FMDQ SBI
05/06/2020,162.87,AFEX ACI
05/06/2020,"25,016.30",NGX ASI
07/06/2020,235.53,AFEX ACI
08/06/2020,360,USD/NGN
08/06/2020,521.92,S&P/FMDQ SBI
08/06/2020,239.97,AFEX ACI
08/06/2020,"25,250.20",NGX ASI
09/06/2020,360,USD/NGN
09/06/2020,522.07,S&P/FMDQ SBI
09/06/2020,"25,335.15",NGX ASI
10/06/2020,360,USD/NGN
10/06/2020,518.85,S&P/FMDQ SBI
10/06/2020,259.69,AFEX ACI
10/06/2020,"25,215.04",NGX ASI
11/06/2020,360,USD/NGN
11/06/2020,518.59,S&P/FMDQ SBI
11/06/2020,259.69,AFEX ACI
11/06/2020,"25,182.67",NGX ASI
12/06/2020,360,USD/NGN
12/06/2020,518.76,S&P/FMDQ SBI
15/06/2020,360,USD/NGN
15/06/2020,521.12,S&P/FMDQ SBI
15/06/2020,"24,956.04",NGX ASI
16/06/2020,360,USD/NGN
16/06/2020,522.64,S&P/FMDQ SBI
16/06/2020,"24,930.88",NGX ASI
17/06/2020,360,USD/NGN
17/06/2020,523.96,S&P/FMDQ SBI
17/06/2020,"24,972.94",NGX ASI
18/06/2020,360,USD/NGN
18/06/2020,536.08,S&P/FMDQ SBI
18/06/2020,"24,933.41",NGX ASI
19/06/2020,360,USD/NGN
19/06/2020,538.62,S&P/FMDQ SBI
19/06/2020,"24,826.75",NGX ASI
22/06/2020,360,USD/NGN
22/06/2020,540.31,S&P/FMDQ SBI
22/06/2020,"24,779.26",NGX ASI
23/06/2020,360,USD/NGN
23/06/2020,544.46,S&P/FMDQ SBI
23/06/2020,"24,751.32",NGX ASI
24/06/2020,360,USD/NGN
24/06/2020,544.84,S&P/FMDQ SBI
24/06/2020,"24,654.99",NGX ASI
25/06/2020,360,USD/NGN
25/06/2020,544.73,S&P/FMDQ SBI
25/06/2020,"24,625.17",NGX ASI
26/06/2020,360,USD/NGN
26/06/2020,548.94,S&P/FMDQ SBI
26/06/2020,"24,828.96",NGX ASI
29/06/2020,360,USD/NGN
29/06/2020,555.48,S&P/FMDQ SBI
29/06/2020,"24,858.82",NGX ASI
30/06/2020,360,USD/NGN
30/06/2020,562.82,S&P/FMDQ SBI
30/06/2020,"24,479.16",NGX ASI
01/07/2020,360,USD/NGN
01/07/2020,563.97,S&P/FMDQ SBI
01/07/2020,152.71,AFEX ACI
01/07/2020,"24,594.99",NGX ASI
02/07/2020,360,USD/NGN
02/07/2020,568.68,S&P/FMDQ SBI
02/07/2020,146.28,AFEX ACI
02/07/2020,"24,374.40",NGX ASI
03/07/2020,360,USD/NGN
03/07/2020,572.78,S&P/FMDQ SBI
03/07/2020,"24,336.12",NGX ASI
04/07/2020,147.64,AFEX ACI
05/07/2020,162.49,AFEX ACI
06/07/2020,360,USD/NGN
06/07/2020,573.64,S&P/FMDQ SBI
06/07/2020,"24,109.65",NGX ASI
07/07/2020,360,USD/NGN
07/07/2020,573.81,S&P/FMDQ SBI
07/07/2020,235.53,AFEX ACI
07/07/2020,"24,098.08",NGX ASI
08/07/2020,360,USD/NGN
08/07/2020,575.24,S&P/FMDQ SBI
08/07/2020,239.97,AFEX ACI
08/07/2020,"24,278.07",NGX ASI
09/07/2020,380.5,USD/NGN
09/07/2020,573.42,S&P/FMDQ SBI
09/07/2020,259.69,AFEX ACI
09/07/2020,"24,276.56",NGX ASI
10/07/2020,575.94,S&P/FMDQ SBI
10/07/2020,259.69,AFEX ACI
10/07/2020,"24,306.36",NGX ASI
12/07/2020,279.65,AFEX ACI
13/07/2020,380.5,USD/NGN
13/07/2020,576.4,S&P/FMDQ SBI
13/07/2020,"24,200.60",NGX ASI
14/07/2020,381,USD/NGN
14/07/2020,578.49,S&P/FMDQ SBI
14/07/2020,"24,117.40",NGX ASI
15/07/2020,380.5,USD/NGN
15/07/2020,580.05,S&P/FMDQ SBI
15/07/2020,"24,132.30",NGX ASI
16/07/2020,380.5,USD/NGN
16/07/2020,580.62,S&P/FMDQ SBI
16/07/2020,"24,330.06",NGX ASI
17/07/2020,380,USD/NGN
17/07/2020,583.79,S&P/FMDQ SBI
17/07/2020,"24,287.66",NGX ASI
20/07/2020,380.5,USD/NGN
20/07/2020,583.89,S&P/FMDQ SBI
20/07/2020,"24,273.42",NGX ASI
21/07/2020,380,USD/NGN
21/07/2020,584.01,S&P/FMDQ SBI
21/07/2020,"24,174.45",NGX ASI
22/07/2020,380.5,USD/NGN
22/07/2020,587.29,S&P/FMDQ SBI
22/07/2020,"24,173.53",NGX ASI
23/07/2020,381,USD/NGN
23/07/2020,587.32,S&P/FMDQ SBI
23/07/2020,"24,512.27",NGX ASI
24/07/2020,380.5,USD/NGN
24/07/2020,587.43,S&P/FMDQ SBI
24/07/2020,"24,427.73",NGX ASI
27/07/2020,380.5,USD/NGN
27/07/2020,606.13,S&P/FMDQ SBI
27/07/2020,"24,783.61",NGX ASI
28/07/2020,381,USD/NGN
28/07/2020,610.85,S&P/FMDQ SBI
28/07/2020,"24,650.16",NGX ASI
29/07/2020,380.6,USD/NGN
29/07/2020,612.8,S&P/FMDQ SBI
29/07/2020,"24,693.73",NGX ASI
30/07/2020,380.5,USD/NGN
30/07/2020,613.74,S&P/FMDQ SBI
31/07/2020,380.5,USD/NGN
31/07/2020,614.15,S&P/FMDQ SBI
01/08/2020,152.31,AFEX ACI
03/08/2020,380.5,USD/NGN
03/08/2020,606.96,S&P/FMDQ SBI
03/08/2020,"24,766.12",NGX ASI
04/08/2020,380.5,USD/NGN
04/08/2020,600.1,S&P/FMDQ SBI
04/08/2020,145.76,AFEX ACI
04/08/2020,"24,841.94",NGX ASI
05/08/2020,380.8,USD/NGN
05/08/2020,585.38,S&P/FMDQ SBI
05/08/2020,160.96,AFEX ACI
05/08/2020,"24,882.04",NGX ASI
06/08/2020,380.75,USD/NGN
06/08/2020,586.61,S&P/FMDQ SBI
06/08/2020,185.51,AFEX ACI
06/08/2020,"24,930.34",NGX ASI
07/08/2020,380.75,USD/NGN
07/08/2020,583.91,S&P/FMDQ SBI
07/08/2020,230.08,AFEX ACI
07/08/2020,"25,041.89",NGX ASI
09/08/2020,259.69,AFEX ACI
10/08/2020,380.8,USD/NGN
10/08/2020,591.93,S&P/FMDQ SBI
10/08/2020,259.69,AFEX ACI
10/08/2020,"25,027.61",NGX ASI
11/08/2020,380.5,USD/NGN
11/08/2020,586.26,S&P/FMDQ SBI
11/08/2020,"24,883.70",NGX ASI
12/08/2020,380.5,USD/NGN
12/08/2020,590.8,S&P/FMDQ SBI
12/08/2020,259.69,AFEX ACI
12/08/2020,"25,141.48",NGX ASI
13/08/2020,380.55,USD/NGN
13/08/2020,589.88,S&P/FMDQ SBI
13/08/2020,"25,236.97",NGX ASI
14/08/2020,379,USD/NGN
14/08/2020,591.49,S&P/FMDQ SBI
14/08/2020,"25,199.84",NGX ASI
17/08/2020,381,USD/NGN
17/08/2020,594.26,S&P/FMDQ SBI
17/08/2020,"25,143.68",NGX ASI
18/08/2020,381,USD/NGN
18/08/2020,594.05,S&P/FMDQ SBI
18/08/2020,"25,136.49",NGX ASI
19/08/2020,381,USD/NGN
19/08/2020,592.26,S&P/FMDQ SBI
19/08/2020,"25,171.32",NGX ASI
20/08/2020,381,USD/NGN
20/08/2020,588.62,S&P/FMDQ SBI
20/08/2020,"25,204.58",NGX ASI
21/08/2020,381,USD/NGN
21/08/2020,590.94,S&P/FMDQ SBI
21/08/2020,"25,221.87",NGX ASI
24/08/2020,381,USD/NGN
24/08/2020,595.35,S&P/FMDQ SBI
24/08/2020,"25,229.12",NGX ASI
25/08/2020,381,USD/NGN
25/08/2020,593.79,S&P/FMDQ SBI
25/08/2020,"25,291.78",NGX ASI
26/08/2020,380.7,USD/NGN
26/08/2020,592.91,S&P/FMDQ SBI
26/08/2020,"25,330.10",NGX ASI
27/08/2020,380.7,USD/NGN
27/08/2020,592.04,S&P/FMDQ SBI
27/08/2020,"25,297.55",NGX ASI
28/08/2020,380.7,USD/NGN
28/08/2020,592.04,S&P/FMDQ SBI
28/08/2020,"25,309.37",NGX ASI
31/08/2020,380.7,USD/NGN
31/08/2020,588.86,S&P/FMDQ SBI
31/08/2020,"25,327.13",NGX ASI
01/09/2020,380.7,USD/NGN
01/09/2020,590.74,S&P/FMDQ SBI
01/09/2020,152.18,AFEX ACI
01/09/2020,"25,413.76",NGX ASI
02/09/2020,380.7,USD/NGN
02/09/2020,590.82,S&P/FMDQ SBI
02/09/2020,"25,460.00",NGX ASI
03/09/2020,380.7,USD/NGN
03/09/2020,588.78,S&P/FMDQ SBI
03/09/2020,144.97,AFEX ACI
03/09/2020,"25,511.02",NGX ASI
04/09/2020,380.7,USD/NGN
04/09/2020,589.87,S&P/FMDQ SBI
04/09/2020,147.91,AFEX ACI
04/09/2020,"25,605.64",NGX ASI
06/09/2020,185.1,AFEX ACI
07/09/2020,380.7,USD/NGN
07/09/2020,592.26,S&P/FMDQ SBI
07/09/2020,230.08,AFEX ACI
07/09/2020,"25,582.23",NGX ASI
08/09/2020,380.7,USD/NGN
08/09/2020,591.88,S&P/FMDQ SBI
08/09/2020,"25,497.32",NGX ASI
09/09/2020,380.7,USD/NGN
09/09/2020,593.07,S&P/FMDQ SBI
09/09/2020,259.69,AFEX ACI
09/09/2020,"25,424.91",NGX ASI
10/09/2020,380.7,USD/NGN
10/09/2020,595.68,S&P/FMDQ SBI
10/09/2020,259.69,AFEX ACI
10/09/2020,"25,520.97",NGX ASI
11/09/2020,380.7,USD/NGN
11/09/2020,596.59,S&P/FMDQ SBI
11/09/2020,259.69,AFEX ACI
11/09/2020,"25,591.95",NGX ASI
12/09/2020,302.92,AFEX ACI
14/09/2020,380.7,USD/NGN
14/09/2020,601.53,S&P/FMDQ SBI
14/09/2020,"25,605.59",NGX ASI
15/09/2020,380.7,USD/NGN
15/09/2020,602.65,S&P/FMDQ SBI
15/09/2020,"25,597.96",NGX ASI
16/09/2020,380.7,USD/NGN
16/09/2020,602.83,S&P/FMDQ SBI
16/09/2020,"25,558.81",NGX ASI
17/09/2020,380.7,USD/NGN
17/09/2020,602.6,S&P/FMDQ SBI
17/09/2020,"25,533.35",NGX ASI
18/09/2020,380.6,USD/NGN
18/09/2020,602.49,S&P/FMDQ SBI
18/09/2020,"25,572.57",NGX ASI
21/09/2020,380.6,USD/NGN
21/09/2020,602.13,S&P/FMDQ SBI
21/09/2020,"25,574.35",NGX ASI
22/09/2020,380.6,USD/NGN
22/09/2020,602.61,S&P/FMDQ SBI
22/09/2020,"25,654.90",NGX ASI
23/09/2020,380.6,USD/NGN
23/09/2020,604.29,S&P/FMDQ SBI
23/09/2020,"25,783.02",NGX ASI
24/09/2020,380.6,USD/NGN
24/09/2020,613.41,S&P/FMDQ SBI
24/09/2020,"25,987.14",NGX ASI
25/09/2020,380.6,USD/NGN
25/09/2020,619.65,S&P/FMDQ SBI
25/09/2020,"26,319.47",NGX ASI
28/09/2020,380.6,USD/NGN
28/09/2020,622.02,S&P/FMDQ SBI
28/09/2020,"26,507.84",NGX ASI
29/09/2020,380.6,USD/NGN
29/09/2020,626.71,S&P/FMDQ SBI
29/09/2020,"26,611.96",NGX ASI
30/09/2020,380.6,USD/NGN
30/09/2020,626.69,S&P/FMDQ SBI
30/09/2020,"26,837.42",NGX ASI
01/10/2020,380.6,USD/NGN
01/10/2020,626.75,S&P/FMDQ SBI
01/10/2020,152.01,AFEX ACI
02/10/2020,380.6,USD/NGN
02/10/2020,627.04,S&P/FMDQ SBI
02/10/2020,147.58,AFEX ACI
02/10/2020,"26,985.77",NGX ASI
03/10/2020,145.39,AFEX ACI
04/10/2020,147.77,AFEX ACI
05/10/2020,380.6,USD/NGN
05/10/2020,628.43,S&P/FMDQ SBI
05/10/2020,"27,554.56",NGX ASI
06/10/2020,380.6,USD/NGN
06/10/2020,629.1,S&P/FMDQ SBI
06/10/2020,185.1,AFEX ACI
06/10/2020,"28,909.37",NGX ASI
07/10/2020,380.6,USD/NGN
07/10/2020,629.22,S&P/FMDQ SBI
07/10/2020,230.08,AFEX ACI
07/10/2020,"28,634.35",NGX ASI
08/10/2020,380.6,USD/NGN
08/10/2020,641.8,S&P/FMDQ SBI
08/10/2020,245.36,AFEX ACI
08/10/2020,"28,546.22",NGX ASI
09/10/2020,380.6,USD/NGN
09/10/2020,648.8,S&P/FMDQ SBI
09/10/2020,259.69,AFEX ACI
09/10/2020,"28,415.31",NGX ASI
11/10/2020,259.69,AFEX ACI
12/10/2020,380.6,USD/NGN
12/10/2020,653.28,S&P/FMDQ SBI
12/10/2020,295.68,AFEX ACI
12/10/2020,"28,337.49",NGX ASI
13/10/2020,380.6,USD/NGN
13/10/2020,659.51,S&P/FMDQ SBI
13/10/2020,"28,344.04",NGX ASI
14/10/2020,380.6,USD/NGN
14/10/2020,660.4,S&P/FMDQ SBI
14/10/2020,"28,344.33",NGX ASI
15/10/2020,380.6,USD/NGN
15/10/2020,679.98,S&P/FMDQ SBI
15/10/2020,"28,344.04",NGX ASI
16/10/2020,380.6,USD/NGN
16/10/2020,702.95,S&P/FMDQ SBI
16/10/2020,"28,659.45",NGX ASI
19/10/2020,380.6,USD/NGN
19/10/2020,711.81,S&P/FMDQ SBI
19/10/2020,"28,659.07",NGX ASI
20/10/2020,380.6,USD/NGN
20/10/2020,728.45,S&P/FMDQ SBI
20/10/2020,"28,665.82",NGX ASI
21/10/2020,380.6,USD/NGN
21/10/2020,728.41,S&P/FMDQ SBI
21/10/2020,"28,449.49",NGX ASI
22/10/2020,380.6,USD/NGN
22/10/2020,739.85,S&P/FMDQ SBI
22/10/2020,"28,563.87",NGX ASI
23/10/2020,380.7,USD/NGN
23/10/2020,744.26,S&P/FMDQ SBI
23/10/2020,"28,697.06",NGX ASI
26/10/2020,380.7,USD/NGN
26/10/2020,747.11,S&P/FMDQ SBI
26/10/2020,"28,777.96",NGX ASI
27/10/2020,380.7,USD/NGN
27/10/2020,746.87,S&P/FMDQ SBI
27/10/2020,"28,980.29",NGX ASI
28/10/2020,380.7,USD/NGN
28/10/2020,745.13,S&P/FMDQ SBI
28/10/2020,"29,437.60",NGX ASI
29/10/2020,380.7,USD/NGN
29/10/2020,743.18,S&P/FMDQ SBI
30/10/2020,380.7,USD/NGN
30/10/2020,749.08,S&P/FMDQ SBI
30/10/2020,"30,530.69",NGX ASI
02/11/2020,380.7,USD/NGN
02/11/2020,744.96,S&P/FMDQ SBI
02/11/2020,144.94,AFEX ACI
02/11/2020,"30,479.39",NGX ASI
03/11/2020,380.7,USD/NGN
03/11/2020,746.38,S&P/FMDQ SBI
03/11/2020,144.83,AFEX ACI
03/11/2020,"30,733.47",NGX ASI
04/11/2020,380.7,USD/NGN
04/11/2020,746.23,S&P/FMDQ SBI
04/11/2020,"30,741.88",NGX ASI
05/11/2020,380.7,USD/NGN
05/11/2020,746.22,S&P/FMDQ SBI
05/11/2020,125.89,AFEX ACI
05/11/2020,"30,738.92",NGX ASI
06/11/2020,380.7,USD/NGN
06/11/2020,746.1,S&P/FMDQ SBI
06/11/2020,168.24,AFEX ACI
06/11/2020,"31,016.17",NGX ASI
08/11/2020,245.36,AFEX ACI
09/11/2020,380.7,USD/NGN
09/11/2020,746.09,S&P/FMDQ SBI
09/11/2020,259.69,AFEX ACI
09/11/2020,"32,243.05",NGX ASI
10/11/2020,380.7,USD/NGN
10/11/2020,745.82,S&P/FMDQ SBI
10/11/2020,"32,647.10",NGX ASI
11/11/2020,380.7,USD/NGN
11/11/2020,736.22,S&P/FMDQ SBI
11/11/2020,259.69,AFEX ACI
11/11/2020,"33,268.36",NGX ASI
12/11/2020,380.7,USD/NGN
12/11/2020,736.24,S&P/FMDQ SBI
12/11/2020,291.11,AFEX ACI
12/11/2020,"35,342.46",NGX ASI
13/11/2020,380.7,USD/NGN
13/11/2020,737.01,S&P/FMDQ SBI
13/11/2020,"35,037.46",NGX ASI
16/11/2020,380.7,USD/NGN
16/11/2020,737.68,S&P/FMDQ SBI
16/11/2020,"34,795.82",NGX ASI
17/11/2020,380.7,USD/NGN
17/11/2020,740.03,S&P/FMDQ SBI
17/11/2020,"34,242.83",NGX ASI
18/11/2020,380.7,USD/NGN
18/11/2020,741.52,S&P/FMDQ SBI
18/11/2020,"34,818.01",NGX ASI
19/11/2020,380.7,USD/NGN
19/11/2020,745.89,S&P/FMDQ SBI
19/11/2020,"34,643.65",NGX ASI
20/11/2020,380.7,USD/NGN
20/11/2020,746.26,S&P/FMDQ SBI
20/11/2020,"34,136.82",NGX ASI
23/11/2020,380.7,USD/NGN
23/11/2020,747.39,S&P/FMDQ SBI
23/11/2020,"34,121.78",NGX ASI
24/11/2020,380.7,USD/NGN
24/11/2020,748.6,S&P/FMDQ SBI
24/11/2020,"34,340.56",NGX ASI
25/11/2020,380.7,USD/NGN
25/11/2020,749.01,S&P/FMDQ SBI
25/11/2020,"34,769.00",NGX ASI
26/11/2020,380.7,USD/NGN
26/11/2020,752.16,S&P/FMDQ SBI
26/11/2020,"34,803.00",NGX ASI
27/11/2020,380.7,USD/NGN
27/11/2020,753.55,S&P/FMDQ SBI
27/11/2020,"34,885.51",NGX ASI
30/11/2020,380.7,USD/NGN
30/11/2020,752.52,S&P/FMDQ SBI
30/11/2020,"35,042.14",NGX ASI
01/12/2020,380.7,USD/NGN
01/12/2020,754.21,S&P/FMDQ SBI
01/12/2020,"35,147.62",NGX ASI
02/12/2020,380.7,USD/NGN
02/12/2020,754.19,S&P/FMDQ SBI
02/12/2020,146.51,AFEX ACI
02/12/2020,"35,056.82",NGX ASI
03/12/2020,380.7,USD/NGN
03/12/2020,745.18,S&P/FMDQ SBI
03/12/2020,145.39,AFEX ACI
03/12/2020,"34,968.94",NGX ASI
04/12/2020,380.7,USD/NGN
04/12/2020,745.13,S&P/FMDQ SBI
04/12/2020,"35,137.99",NGX ASI
05/12/2020,125.89,AFEX ACI
06/12/2020,191.31,AFEX ACI
07/12/2020,380.7,USD/NGN
07/12/2020,743.89,S&P/FMDQ SBI
07/12/2020,"35,064.36",NGX ASI
08/12/2020,380.7,USD/NGN
08/12/2020,734.4,S&P/FMDQ SBI
08/12/2020,245.36,AFEX ACI
08/12/2020,"35,033.74",NGX ASI
09/12/2020,380.7,USD/NGN
09/12/2020,733.72,S&P/FMDQ SBI
09/12/2020,"35,021.26",NGX ASI
10/12/2020,380.7,USD/NGN
10/12/2020,733.7,S&P/FMDQ SBI
10/12/2020,259.69,AFEX ACI
10/12/2020,"34,577.26",NGX ASI
11/12/2020,380.7,USD/NGN
11/12/2020,713.06,S&P/FMDQ SBI
11/12/2020,259.69,AFEX ACI
11/12/2020,"34,250.74",NGX ASI
